text,quoted_text
b'Bora dormir porque amanh\xc3\xa3 \xc3\xa9 6 da matina e nois \xc3\xa9 trabalhador demais!',
"b'Gastei demais esse m\xc3\xaas. Autoescola, um colch\xc3\xa3o novo, umas contas doidas a\xc3\xad. Deus meu. M\xc3\xaas que vem vou gastar o dobro'",
b'Caiu um dinheiro na minha conta que n\xc3\xa3o sei do que \xc3\xa9. Mas pode continuar caindo a\xc3\xad que um dia eu lembro e t\xc3\xb4 adorando',
b'Ar condicionado da empresa no talo e depois \xc3\xb4nibus abafado...\n\nT\xc3\xa1 dando certo n\xc3\xa3o',
b'No meu trabalho tem um macho palestrinha insuport\xc3\xa1vel. Fala a todo momento e repete o \xc3\xb3bvio implorando um segundo de aten\xc3\xa7\xc3\xa3o.',
"b'Demoro muito pra ler livros de poemas porque gosto de ler com calma, para dar a devida aten\xc3\xa7\xc3\xa3o a cada um. Estou no\xe2\x80\xa6 https://t.co/Z5Hf9N0G8f'",
b'Comidas que eu gosto muito demais:\n- Milho cozido com sal e manteiga\n- todos os tipos de macarr\xc3\xa3o \n- nhoque\n- galin\xe2\x80\xa6 https://t.co/HOimJsUekZ',
b'Coisas que eu odeio:\n1. Nazista\n2. Gente palitando dente perto de mim \n3. Narcisismo rid\xc3\xadculo \n4. Cheiro de piriqui\xe2\x80\xa6 https://t.co/Ycxmxmcycp',
"b'Sou uma mistura de amor incondicional pelas pessoas, junto com safadeza, atra\xc3\xa7\xc3\xa3o por arte e fome de bolo.'",
b'Tem algo mais que eu possa querer al\xc3\xa9m de transformar a vida das pessoas atrav\xc3\xa9s do amor e ser transformada tamb\xc3\xa9m?\xe2\x80\xa6 https://t.co/yd1bd2rCXu',
"b'Mais de dez mil visualiza\xc3\xa7\xc3\xb5es na minha p\xc3\xa1gina hoje, #blessed demais'",
b'Se tem um neg\xc3\xb3cio que me deixa braba \xc3\xa9 meu nariz entupir',
b'Tirei um nude usando uma m\xc3\xa1scara do Faust\xc3\xa3o',
b'Nojo',
b'Postei um texto sobre vov\xc3\xb3 e as notifica\xc3\xa7\xc3\xb5es est\xc3\xa3o explodindo',
b'Tomou banho https://t.co/LhtAWX8xUk',
b'Odeio gente falando mal de gente perto de mim',
b'Que coisa n\xc3\xa9. Toda essa poesia n\xc3\xa3o serve pra porra nenhuma.',
b'N\xc3\xa3o quero perder minha vozinha. Desabei. T\xc3\xb4 chorando demais.',
"b'Ter a minha irm\xc3\xa3 em casa \xc3\xa9 um exerc\xc3\xadcio de paci\xc3\xaancia, porque ela faz barulho em absolutamente TUDO.'",
"b'Sim, eu sou GOSTOSA\nG ripada\nO que eu t\xc3\xb4 fazendo meu deus\nS em sal\nT riste\nO nde estou\nS inusite\nA l\xc3\xa9rgica'",
"b'P\xc3\xa9ssima ideia, colega.\nVou dormir antes que eu xingue algu\xc3\xa9m.'",
"b'Ahh. S\xc3\xb3 queria dormir. Queria outras coisas tamb\xc3\xa9m. Mas como n\xc3\xa3o d\xc3\xa1, queria dormir.'",
b'A jun\xc3\xa7\xc3\xa3o da alergia com o tes\xc3\xa3o \xc3\xa9 meu inferno pessoal',
b'Espirrando igual uma corna',
b'Madrugada \xc3\xa9 um neg\xc3\xb3cio. \nJ\xc3\xa1 pensei em fazer um creme br\xc3\xbbl\xc3\xa9e quando acordar. Pensei em transar violento e dormir fof\xe2\x80\xa6 https://t.co/otDn4xp3tM',
b'Acordei de madrugada pensando que adoraria chupar um pau com gosto de baunilha',
b'Minha biza t\xc3\xa1 imposs\xc3\xadvel',
b'Quando acordar fa\xc3\xa7o um creme br\xc3\xbbl\xc3\xa9e bem gostoso',
b'#NewProfilePicture https://t.co/RjnxKsOOC5',
b'Odeio espirrar',
"b'Minha biza veio aqui pra casa e dormiu comigo. Ela t\xc3\xa1 meio caduquinha. Ela acordou, puxou minha m\xc3\xa3e num canto e dis\xe2\x80\xa6 https://t.co/p9PIQQrEv9'",
b'Acordar cedo me deixa brava demais',
b'S\xc3\xb3 queria transar violento e dormir fofo',
b'Estou pensando em pornografias muito pesadas nesse momento......\n\n....A baconese do burguer king',
b'Hoje eu estou gostosa.',
b'Eu queria ser infinita e quentinha',
"b'Eu amo o conceito de: \n\nAmiga, sou hetero\n-Amiga, eu tamb\xc3\xa9m \nVamo se beijar?\n-Vamo'",
"b'ODEIO que falem mal da minha bisav\xc3\xb3. J\xc3\xa1 fiquei puta da cara. Quem cuida SOU EU, quem limpa os trem SOU EU. T\xc3\xa1 recla\xe2\x80\xa6 https://t.co/Q8yn3RnlCr'",
b'Vou ficar calada. S\xc3\xb3 vou abrir a boca pra falar coisa bonita',
b'Dia desses olhei o Facebook de uma amiga. Tinha s\xc3\xb3 v\xc3\xaddeo de bichinhos fofos. A\xc3\xad fui comparar com algumas postagens\xe2\x80\xa6 https://t.co/VmjHynsTza',
b'Sair mais cedo do trampo \xc3\xa9 libertador',
b'Nem faz sentido mais sentir isso.',
b'Eu acho que um dia eu vou virar um monstro de sentimentos. Tipo uma pedra escura gigante e silenciosa. Que empretej\xe2\x80\xa6 https://t.co/A5aDVq5Vlj',
b'Tudo bem. Outro dia a vontade volta. Mas a minha t\xc3\xa1 aqui agora. Muito trampo esse neg\xc3\xb3cio de amar as pessoas.',
b'Eu s\xc3\xb3 queria tomar uma coca',
b'Comer batata frita no almo\xc3\xa7o faz meu dia ficar muito colorido',
b'N\xc3\xa3o vou conseguir ir no trabalho volunt\xc3\xa1rio s\xc3\xa1bado. T\xc3\xb4 muito triste. Eu amo ajudar. Vou tentar mudar esse hor\xc3\xa1rio de qualquer jeito',
"b'A maior satisfa\xc3\xa7\xc3\xa3o do mundo \xc3\xa9 ver alunos sendo aprovados, tirarem not\xc3\xa3o e logo em seguida me enviarem mensagens de\xe2\x80\xa6 https://t.co/uKtCfqDXsQ'",
b'T\xc3\xb4 quentinha',
b'Supercombo me deixa muito triste',
"b'Eu SEMPRE transo usando minha meia de pato. Eu fico peladona de meia mesmo, t\xc3\xb4 nem a\xc3\xad. Gosto dos meus p\xc3\xa9s quentinho\xe2\x80\xa6 https://t.co/dr8leOZipH'",
b'N\xc3\xa3o pensei que ficaria adulta t\xc3\xa3o r\xc3\xa1pido. \nA menina do trabalho me chamou pra ir comprar vasilha com ela. Isso pra mim \xc3\xa9 o AUGE. \n\nDeus meu.',
b'De boa aqui tomando um suco de lim\xc3\xa3o sem a\xc3\xa7\xc3\xbacar',
b'K',
"b'Cheguei no n\xc3\xadvel da vida que sempre que algu\xc3\xa9m vem encher meu saco eu mando o n\xc3\xbamero do meu assessor e falo ""reclam\xe2\x80\xa6 https://t.co/CKa2Fh3bI6'",
"b'Eu acho muito estranho pessoas que eu at\xc3\xa9 curtia a amizade e a\xc3\xad a pessoa come\xc3\xa7a a namorar e some, quando vou ver a\xe2\x80\xa6 https://t.co/a7oQHSCEwH'",
"b'Ainda assim, te enxergo com carinho. Que coisa.'",
b'Eu gosto de fazer trufa pra vender porque eu posso comer os trem',
b'Fala comigo n\xc3\xa3o',
b'Eu t\xc3\xb4 chorando demais da conta. Meu cora\xc3\xa7\xc3\xa3o t\xc3\xa1 ardendo',
b'Eu fico t\xc3\xa3o feliz quando meus amigos incr\xc3\xadveis encontram rumos ou solu\xc3\xa7\xc3\xb5es incr\xc3\xadveis para coisas das vidas deles. \xc3\x89\xe2\x80\xa6 https://t.co/fQdjxtE3ky',
"b'J\xc3\xa1 sa\xc3\xad do trabalho. S\xc3\xb3 quero chegar em casa, tomar um banho e dormir quentinha.'",
b'Todo dia essa dor. Todo dia essa del\xc3\xadcia. Meu deus. Que coisa.',
"b'Parece at\xc3\xa9 besteira quando digo que amo tanto as pessoas. \xc3\x80s vezes fico triste pensando que a vida \xc3\xa9 curtinha, porq\xe2\x80\xa6 https://t.co/xAsgPnO6zz'",
b'Hoje \xc3\xa9 niver de 86 da minha biza. Ela ganhou dois bolos. No meio da festa ela me puxa no canto e diz: voc\xc3\xaa passa a\xe2\x80\xa6 https://t.co/dVzuMNIF8t',
b'Minha m\xc3\xa3e cometeu o erro de colocar a vasilha de brigadeiro na minha m\xc3\xa3o',
b'Eu amo as pessoas.',
b'A menina me mandou \xc3\xa1udio chorando agradecendo pela corre\xc3\xa7\xc3\xa3o de reda\xc3\xa7\xc3\xa3o e que conseguiu autoconfian\xc3\xa7a pra tirar o no\xe2\x80\xa6 https://t.co/Lydqa7uC1W',
b'Acho que \xc3\xa9 bem percept\xc3\xadvel quando uma pessoa respeita algo s\xc3\xb3 pela obriga\xc3\xa7\xc3\xa3o de respeitar e quando ela respeita com\xe2\x80\xa6 https://t.co/FMAhnCoGNd',
"b'Fechei o contrato na autoescola, agora \xc3\xa9 juntar a grana pra comprar minha motona'",
b'Meu white girl problem de hoje \xc3\xa9 que n\xc3\xa3o aguento mais tanta solicita\xc3\xa7\xc3\xa3o de amizade',
b'O texto que postei hoje mais cedo \xc3\xa9 um texto muito simples. Mas ele tem realmente uma carga emocional muito forte.\xe2\x80\xa6 https://t.co/qaWfieqxh8',
b'A primeira pessoa a ganhar selo de superf\xc3\xa3 da minha p\xc3\xa1gina foi minha ex madrasta kkkkkkk achei fofo.',
"b'Se precisar falar comigo, n\xc3\xa3o manda mensagem no Messenger. S\xc3\xa9rio. Eu recebo mais de cem mensagens por dia l\xc3\xa1. N\xc3\xa3o vejo nada.'",
b'Comida de v\xc3\xb3 tem um gostinho sensacional',
b'Por que \xc3\xa9 t\xc3\xa3o dif\xc3\xadcil entender que essa literatura \xc3\xa9 autenticamente minha?',
b'Fala comigo n\xc3\xa3o. T\xc3\xb4 brava.',
b'Cheguei do trabalho 20hrs. Tomei banho. Fiz o plano de aula. Comi. Dei aula. Sentei. Comi um doce. Fiquei brava com\xe2\x80\xa6 https://t.co/gokv4e6qxS',
b'Acordei. Tomei banho. Arrumei a casa. Me arrumei. Almocei. Assisti um epis\xc3\xb3dio de Masterchef. Peguei o \xc3\xb4nibus. Enco\xe2\x80\xa6 https://t.co/D6DpWqbcgd',
"b'Eu fico muito brava quando as pessoas querem me dizer o que fazer.\nMinha filha, quem t\xc3\xa1 pagando sou EU, quem sabe o\xe2\x80\xa6 https://t.co/cT54o26vwa'",
"b'N\xc3\xa3o quero beijar ningu\xc3\xa9m, quero \xc3\xa9 chorar\nSai pra l\xc3\xa1'",
b'Favor n\xc3\xa3o dar em cima de mim porque eu sou traumatizada com relacionamentos e me acho insuficiente. Obrigada e boa noite.',
b'Esse neg\xc3\xb3cio de amar d\xc3\xa1 muito trabalho. T\xc3\xb4 cansada.',
b'T\xc3\xb4 chata hoje',
b'O amor do Jacquin por pur\xc3\xaa \xc3\xa9 bonitinho',
b'Ai que vontade de comer uma cocada',
b'Olha a prepot\xc3\xaancia deste corno',
b'\xc3\x80s vezes tudo o que a gente precisa \xc3\xa9 de algu\xc3\xa9m que pague uma pizza pra gente',
"b'Fui mandada pra outra \xc3\xa1rea completamente diferente no trampo.\nRindo de desespero, mas realmente rindo pois vou ganhar mais'",
b'Lista de coisas para fazer amanh\xc3\xa3:\nPintar o cabelo\nArrumar a unha que quebrei\nIr na autoescola \nLigar na psico\nTrab\xe2\x80\xa6 https://t.co/xi33dGQxZw',
b'Minhas palavras preferidas:\n1. gosto \n2. l\xc3\xadngua \n3. passarinho \n4. sotaque\n5. amor',
"b'Se algu\xc3\xa9m de Uberl\xc3\xa2ndia estiver precisando de material escolar para os filhos e n\xc3\xa3o tiver condi\xc3\xa7\xc3\xa3o de comprar, entra em contato comigo.'",
"b'N\xc3\xa3o acredito que a lynda armou pra eu ver o pau do Edu, isso \xc3\xa9 um absurdo'",
b'Hoje eu t\xc3\xb4 muito cansada. Quase dormindo no trabalho. Bebi um copo de caf\xc3\xa9 pra ver se ajuda',
"b'\xc3\x89 estranho encontrar pessoas que me admiram, param na rua, pedem aut\xc3\xb3grafo. Eu me sinto de outro planeta. N\xc3\xa3o t\xc3\xb4 re\xe2\x80\xa6 https://t.co/5iU4zduZIo'",
b'O carinho nunca pode ser mec\xc3\xa2nico',
"b'Tomei 8 antidepressivos, agora t\xc3\xb4 de boa. Obrigada aos envolvidos.'",
b'Diretamente de chernobyl s\xc3\xb3 que com uma luz profissional https://t.co/wc9EQVxHXq',
b'Deus.\nTudo de novo. Toda essa dor.',
b'Essa semana quero me organizar melhor pra come\xc3\xa7ar o projeto de ser uma grande gostosa em 2020. Preciso focar. N\xc3\xa3o vai ser f\xc3\xa1cil.',
b'Hta: tem algumas m\xc3\xbasicas desse cara que n\xc3\xa3o entendo nadinha do que quer dizer \nCarlos: eu n\xc3\xa3o entendo nenhuma mesmo\xe2\x80\xa6 https://t.co/0jPOYaWcQA',
b'Sabe quando se inicia a viol\xc3\xaancia? Quando as pessoas sentem que n\xc3\xa3o est\xc3\xa3o sendo ouvidas. Ou\xc3\xa7am as pessoas. \xc3\x89 s\xc3\xb3 ouv\xe2\x80\xa6 https://t.co/ioHgcYv30v',
b'Fonte: as vozes da cabe\xc3\xa7a dele',
"b'N\xc3\xa3o quero conversar hoje, eu t\xc3\xb4 chateada dessas mensagens que recebi. Parece que essa merda vai me perseguir pra sempre. S\xc3\xb3 me deixa.'",
"b'Muito bom acordar, abrir a galeria e esquecer que tem o pau do Edu l\xc3\xa1. Consegui excluir'",
b'Segunda vez no ano que amanhe\xc3\xa7o em role. Ser\xc3\xa1 que t\xc3\xb4 recuperando minha juventude?',
b'Existe alguma esp\xc3\xa9cie de continua\xc3\xa7\xc3\xa3o para Pride and prejudice?',
b'Ai meu DEUS AAAAAAAA PORRA',
b'Eu vendo esse povo do masterchef suando pensando se essas porra n\xc3\xa3o cai na comida',
b'Se eu esfarelar umas pa\xc3\xa7oca no brigadeiro fica b\xc3\xa3o?',
b'Pra mim o melhor chocolate que tem \xc3\xa9 o Crocante da Garoto. Que neg\xc3\xb3cio b\xc3\xa3o.',
"b'Esses biscoitos n\xc3\xa3o enchem, comi um pacote'",
"b'Quero mijar, mas quero mijar na minha casa linda e confort\xc3\xa1vel'",
b'Se desmerecer literatura alheia perto de mim tu leva uma bicuda que nem te conto. Sai daqui. O homem tem que acabar',
"b'Se eu sento neste homem, pra me tirar de cima s\xc3\xb3 o rei Arthur'",
b'Tirei 9 na prova aqui da empresa',
b'Compromissos de hoje:\nFazer a unha\nComprar uma moto\nVer coisas do lan\xc3\xa7amento do meu livro\nIr na baladinha com os amigos.\n\nMe sinto adulta',
b'Vou falar nada. Vou comer minha bolachinha e xingar s\xc3\xb3 aqui dentro da minha cabe\xc3\xa7a',
b'Carlos: a\nEu: corno',
b'T\xc3\xa1 doendinho agora',
"b'Minha autoestima est\xc3\xa1 destru\xc3\xadda. Que besteira, n\xc3\xa9? Acho que essas pessoas que passam pela gente acabam levando muit\xe2\x80\xa6 https://t.co/953wzRWVib'",
"b""Me recuso a assistir uma s\xc3\xa9rie que mata o povo tudo, vai se foder Grey's Anatomy""",
b'A SAUDADE \xc3\x89 UM PREGO O CORA\xc3\x87\xc3\x83O \xc3\x89 UM MARTELO',
b'Odeio chegar atrasada em lugares por fatores que n\xc3\xa3o dependem de mim.',
b'Aparentemente vai formar s\xc3\xb3 eu na Sociais',
b'Eu amo pequi foda-se',
b'Personagens da fic\xc3\xa7\xc3\xa3o que eu daria minha bunda (atualizado):\n\n- mr. Darcy (pride and prejudice)\n- Bruno (su\xc3\xadte fran\xe2\x80\xa6 https://t.co/8u7NuC2Bwi',
"b'Nossa, pegar uber com o carro cheiros\xc3\xa3o \xc3\xa9 outro n\xc3\xadvel, n\xc3\xa9?\nAdoro coisa cheirosa'",
b'A energia aqui em casa acabou de novo. Cemig t\xc3\xa1 de sacanagem comigo. Queria tomar um banho quentinho antes de ir tr\xe2\x80\xa6 https://t.co/65b2vkQlaP',
b'Vou comer um chocolate e ir dormir',
"b'Pregui\xc3\xa7a de gente prepotente, pqp. Literatura \xc3\xa9 muito bonito pra isso. \xc3\x89 puro. N\xc3\xa3o tem que ter espa\xc3\xa7o pra essa merda.'",
b'GENTE!\nQuero dar um recado pros jovens escritores colegas de profiss\xc3\xa3o:\n\nQuem manda no seu trampo \xc3\xa9 VOC\xc3\x8a. N\xc3\xa3o deixe\xe2\x80\xa6 https://t.co/TgCpWHH9oI',
b'Estou t\xc3\xa3o brava que nem vou tomar sorvete',
"b'Ruim demais ficar sem energia. Tem os trem na geladeira, meu celular sem bateria, internet, enxergar coisas pra COMER\n\nT\xc3\xb4 braba.'",
"b'Cheguei do trampo cansadona, brocada\n\nNum tem energia'",
b'T\xc3\xb4 doida numa \xc3\xa1gua de c\xc3\xb4co',
b'Ah nem vei n\xc3\xa3o cospe no ch\xc3\xa3o perto de mim',
"b'Minha m\xc3\xa3e ""vou colocar s\xc3\xb3 um pedacinho de pimenta no almo\xc3\xa7o""\n\nMinha boca vai arder at\xc3\xa9 sexta'",
b'NADA vai superar o dia do casamento do meu primo l\xc3\xa1 na minha cidade Natal. Ficamos perdidos no meio do mato em um c\xe2\x80\xa6 https://t.co/TAgrO1gbJC',
b'Eu sou um cogumelo com palmito',
b'A parte mais triste do dia \xc3\xa9 quando a Pa\xc3\xa7oca come\xc3\xa7a a latir pro port\xc3\xa3o \xc3\xa0s 7 da manh\xc3\xa3',
b'\xc3\x89 muito estranho lembrar que o Lucas \xc3\xa9 meu ex. Parece que o nosso namoro s\xc3\xb3 existiu em um universo paralelo',
b'Ah vei. Acabei de receber um spoiler. Que merda.',
b'Morrendo de tanto chorar assistindo masterchef',
b'Desinstalar o Indeed \xc3\xa9 muito b\xc3\xa3o',
"b'Odeio viol\xc3\xaancia, mas acho que quem coloca coca no sorvete tem que apanhar sim. Se voc\xc3\xaa faz isso voc\xc3\xaa \xc3\xa9 um nazista n\xe2\x80\xa6 https://t.co/XEoq9XVGQ1'",
b'Eu queria ser uma mulher extraordin\xc3\xa1ria',
"b'O tes\xc3\xa3o acumulado vai me matar, tenho certeza. T\xc3\xb4 doidinha das ideias j\xc3\xa1.'",
"b'Assinei a carteira, comi um subway, comprei meu sorvete preferido, comi meu biscoito preferido e agora estou indo dormir. Dia bom.'",
b'Tem texto novo.',
"b'Pra mim voc\xc3\xaa pode acreditar no que quiser, s\xc3\xb3 n\xc3\xa3o venha encher meu saco, porque estudo muito e trabalho mais ainda\xe2\x80\xa6 https://t.co/WU0NYaovd6'",
b'GENTE\nUTILIDADE P\xc3\x9aBLICA \n\nCOMPREM O SORVETE DE BOLO DE ANIVERS\xc3\x81RIO DA CREME E MEL.\n\n\xc3\x89 MUITO BOM. D\xc3\x81 VONTADE DE CHORAR COMENDO',
b'AI QUE GRACINHA',
"b'Recebi cupom pro meu lanchinho, #blessed demais'",
b'Olha essa tens\xc3\xa3o sexual https://t.co/2XpSlF98ni',b'https://t.co/IyCwjGMET7'
"b'ODEIO depender de pessoas pra fazer as coisas. Nossa, vei. Que pouca vontade'",
b'Eu vou tomar um sorvete hoje.',
"b'Lembrei daquela par\xc3\xb3dia que fizeram ""ai que dor meu cu arrombou""\n\nO brasileiro \xc3\xa9 um neg\xc3\xb3cio, n\xc3\xa9?'",
b'AAAAAAAAAAAAAAAAA',
b'Eu daria pro Joaquin Phoenix at\xc3\xa9 passar mal',
b'Em caso de guerra eu ainda tenho um pacote de biscoito doce guardado. E duas caixas de suco de lim\xc3\xa3o. Acho que t\xc3\xb4 pronta.',
b'O cara curtiu todas as minhas 500 fotos do Instagram. \xc3\x89 isto.',
b'Algu\xc3\xa9m disposto a me sustentar em troca de cozinhar pra vc????',
b'Eu n\xc3\xa3o me sinto inteira hoje. Eu me sinto um neg\xc3\xb3cio estranho.',
"b'N\xc3\xa3o \xc3\xa9 por nada n\xc3\xa3o, viu. Mas minhas playlists est\xc3\xa3o boas demais.'",
"b'Boa noite, galera.\nQuem curte arte, poesia e literatura d\xc3\xa1 um pulinho l\xc3\xa1 na minha p\xc3\xa1gina do Facebook\xe2\x80\xa6 https://t.co/OtkdY1vmSo'",
b'Vei kkkkkkkkkkkkkk num guento n\xc3\xa3o https://t.co/wgT0RDdNdp',
b'Homem gosta \xc3\xa9 de ex e de f\xc3\xa9 nas maluca',
b'Amanh\xc3\xa3 tenho que:\n1. Resolver coisas no banco\n2. Dar aula\n3. Ver coisos do meu livro',
b'\xc3\x80s vezes me sinto t\xc3\xa3o infinita e presa no delicioso exerc\xc3\xadcio de existir. \xc3\x89 estranho. Fico pensando que quem me l\xc3\xaa\xe2\x80\xa6 https://t.co/5RODWaWykw',
"b'Cheguei, arrumei a casa. Comi um lanchinho e depois fiz um brigadeiro. Pensei em literatura.'",
"b'Eu sou sim inteligente, sou legal e razoavelmente bonita. Tenho que parar de me diminuir.'",
b'Em que momento que eles gravam aquelas falas aleat\xc3\xb3rias do Masterchef?',
b'Eu t\xc3\xb4 doida em um sorvete...',
b'Algu\xc3\xa9m tem um cupom do ifood a\xc3\xad?',
b'J\xc3\xa1 passou da meia noite ent\xc3\xa3o tranquilamente posso dizer que queria algu\xc3\xa9m pra me foder com for\xc3\xa7a e depois dormir de conchinha.',
"b'Agora que meu tio separou da esposa, est\xc3\xa1 mais pr\xc3\xb3ximo da da fam\xc3\xadlia. Ele est\xc3\xa1 muito carinhoso e me trata muito bem\xe2\x80\xa6 https://t.co/GNmtsGXqBf'",
"b'23:22. Vizinho t\xc3\xa1 com ""boquinha da garrafa"" estralando'",
b'Meu insta n\xc3\xa3o t\xc3\xa1 funcionando',
b'Arranjamos o role quase perfeito. Quase.',
"b'\xc3\x89 muito bom olhar pra algu\xc3\xa9m e pensar ""que bom que somos amigos"".'",
b'Minha biza falou que a toalha dela sumiu porque ela deve ter comido sem querer',
b'O povo deve pensar que sou alco\xc3\xb3latra postando essas fotos com cerveja. Mas s\xc3\xb3 me achei bonitinha mesmo. \xc3\x89 raro gos\xe2\x80\xa6 https://t.co/oyVUwGiI0A',
b'Tenho medo de nunca mais conseguir ter um relacionamento porque tenho trauma das outras experi\xc3\xaancias. Sempre achei\xe2\x80\xa6 https://t.co/zdvLmr27da',
b'Hoje minha biza est\xc3\xa1 inquieta. Acho que ela se sente extremamente desconfort\xc3\xa1vel quando s\xc3\xb3 eu estou em casa. Gosto\xe2\x80\xa6 https://t.co/Aa9FrxOQL1',
b'Vizinho t\xc3\xa1 colocando umas misturas de forr\xc3\xb3 e pop de 2010',
b'Quem n\xc3\xa3o gosta de pizza de borda recheada \xc3\xa9 nazista na mesma propor\xc3\xa7\xc3\xa3o de quem n\xc3\xa3o gosta de bichinhos de estima\xc3\xa7\xc3\xa3o.',
"b'KKKKKKKKKKKKK ESSE V\xc3\x8dDEO \xc3\x89 B\xc3\x83O DEMAIS!\n""Voc\xc3\xaa \xc3\xa9 muito linda"" e come\xc3\xa7a a chorar. Isso aqui sou eu escritinha, t\xc3\xb4 rach\xe2\x80\xa6 https://t.co/1P7UMepR36'",b'https://t.co/Yy0USSQ17w'
b'Aceitar migalhas. Bleh.',
"b'Amar \xc3\xa9 diferente de fazer amor. Eu sou metade alma, metade cora\xc3\xa7\xc3\xa3o.'",
b'Peixe \xc3\xa9 ruim',
b'S\xc3\xb3 pra registrar que ainda estou corrigindo rascunhos de reda\xc3\xa7\xc3\xa3o do Enem e textos para Fuvest e outros vestibulares. Chama na DM!',
b'T\xc3\xb4 me tornando a escritora rabugenta. Fico nessa linha t\xc3\xaanue aqui.',
"b'Eu admiro muito a @PaolaCarosella , ela \xc3\xa9 t\xc3\xa3o linda e sensata. Uma grande mulher.'",
b'Quero comprar um vinho do porto e uns frutos do mar e fazer um rango gostoso com gosto de praia pra comer chorando.',
"b'Naruto n\xc3\xa3o desistia das coisas, mas eu j\xc3\xa1 vou dormir pois muito trampo irm\xc3\xa3o'",
"b'Tem uma quantidade enorme de gente que me diz ""Minha namorada tem ci\xc3\xbame de voc\xc3\xaa"".\nAcho bizarro. Respeito demais o r\xe2\x80\xa6 https://t.co/Hairape1hP'",
"b'Estava em um evento liter\xc3\xa1rio e fui opinar sobre um texto. Um cara me interrompeu, ridicularizou minha fala e disse\xe2\x80\xa6 https://t.co/eezL3BvoY1'",
"b'Ah, essa viol\xc3\xaancia aplaudida me machuca muito.'",
b'T\xc3\xb4 assistindo a segunda temp de masterchef profissionais. O mineiro falando \xc3\xa9 muito bunitin',
b'O nome da minha dog ser Pa\xc3\xa7oca \xc3\xa9 perfeito. Sempre que tomo um milk shake de pa\xc3\xa7oca lembro dela. Quando olho pra ela\xe2\x80\xa6 https://t.co/pqdMyXUeal',
b'Queria estar deitadinha cheirando um pesco\xc3\xa7o e tomando um milk shake de pa\xc3\xa7oca',
b'Minha v\xc3\xb3 t\xc3\xa1 ficando meio caduca por conta da idade. Ela ta aqui dizendo que as dores que ela anda sentindo \xc3\xa9 porque\xe2\x80\xa6 https://t.co/788hit7Ew1',
b'Queria pular pra parte da minha vida em que estou com um emprego legal e um amor incr\xc3\xadvel me esperando pra tomar sorvete na cama.',
b'Dei aula por 3hrs hoje e minha voz j\xc3\xa1 t\xc3\xa1 falhando. An\xc3\xa9m.',
b'Esse mo\xc3\xa7o \xc3\xa9 muito bonito e inteligente. Mas eu t\xc3\xb4 com a autoestima muito baixa e s\xc3\xb3 de pensar em pessoas na minha v\xe2\x80\xa6 https://t.co/1BiC5OkKTQ',
b'Vou ter que dar aula hoje. An\xc3\xa9m. T\xc3\xb4 t\xc3\xa3o cansada.',
b'Coisas que eu sou contra:\n\n1.\xc3\x94nibus vermelho \n2. Bluetooth \n3. \xc3\x81gua com g\xc3\xa1s \n4. Cheiro de mato\n\nPra mim todas essas\xe2\x80\xa6 https://t.co/8sVJvWOOhR',
